Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
PV0254-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR180092	PV0254-C	ESEA	90.06	True	Analysis_set	False
PV0265-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR171582	PV0265-C	ESEA	88.54	True	Analysis_set	False
PV0274-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR180071	PV0274-C	ESEA	89.88	True	Analysis_set	False
PV0277-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR171579	PV0277-C	ESEA	89.84	True	Analysis_set	False
PV0278-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR171571	PV0278-C	ESEA	89.08	True	Analysis_set	False
PV0284-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR175493	PV0284-C	ESEA	89.18	True	Analysis_set	False
PV0285-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR171572	PV0285-C	ESEA	89.69	True	Analysis_set	False
PV0287-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR171573	PV0287-C	ESEA	84.87	True	Analysis_set	False
PV0288-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR171570	PV0288-C	ESEA	87.91	True	Analysis_set	False
PV0289-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR180085	PV0289-C	ESEA	89.94	True	Analysis_set	False
PV0291-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR180091	PV0291-C	ESEA	89.63	True	Analysis_set	False
PV0295-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR171569	PV0295-C	ESEA	88.09	True	Analysis_set	False
PV0297-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR180060	PV0297-C	ESEA	82.77	True	Analysis_set	False
PV0302-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR216643	PV0302-C	ESEA	89.66	True	Analysis_set	False
PV0314-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR221514	PV0314-C	ESEA	90.24	True	Analysis_set	False
PV0318-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR216546	PV0318-C	ESEA	90.13	True	Analysis_set	False
PV0320-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR221517	PV0320-C	ESEA	89.97	True	Analysis_set	False
PV0324-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR221521	PV0324-C	ESEA	90.04	True	Analysis_set	False
PV0325-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR221522	PV0325-C	ESEA	90.3	True	Analysis_set	False
PV0326-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR221523	PV0326-C	ESEA	90.29	True	Analysis_set	False
PV0335-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR216529	PV0335-C	ESEA	90.35	True	Analysis_set	False
PV0336-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR216550	PV0336-C	ESEA	90.39	True	Analysis_set	False
PV0344-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2011	ERR404224	PV0344-C	ESEA	76.24	True	Analysis_set	False
PV0355-C	1052-PF-TRAC-WHITE	Binh Phuoc	Viet Nam	11.7184	106.832469	2012	ERR426029	PV0355-C	ESEA	89.38	True	Analysis_set	False
QC0165-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2011	ERR171564	QC0165-C	WSEA	89.91	True	Analysis_set	False
QC0168-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2011	ERR180049	QC0168-C	WSEA	89.94	True	Analysis_set	False
QC0169-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2011	ERR171576	QC0169-C	WSEA	89.14	True	Analysis_set	False
QC0171-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2011	ERR180056	QC0171-C	WSEA	90.18	True	Analysis_set	False
QC0173-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2011	ERR171562	QC0173-C	WSEA	89.65	True	Analysis_set	False
QC0185-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246547	QC0185-C,QC0185-Cx	WSEA	89.86	True	Analysis_set	False
QC0187-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246538	QC0187-C,QC0187-Cx	WSEA	90.11	True	Analysis_set	False
QC0195-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246554	QC0195-C,QC0195-Cx	WSEA	89.88	True	Analysis_set	False
QC0196-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246555	QC0196-C,QC0196-Cx	WSEA	90.19	True	Analysis_set	False
QC0198-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246556	QC0198-C,QC0198-Cx	WSEA	90.24	True	Analysis_set	False
QC0201-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246559	QC0201-C,QC0201-Cx	WSEA	88.77	True	Analysis_set	False
QC0213-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246579	QC0213-C,QC0213-Cx	WSEA	89.19	True	Analysis_set	False
QC0214-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246580	QC0214-C,QC0214-Cx	WSEA	89.95	True	Analysis_set	False
QC0219-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR246582	QC0219-C,QC0219-Cx	WSEA	88.45	True	Analysis_set	False
QC0231-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR426047	QC0231-C	WSEA	75.74	True	Analysis_set	False
QC0232-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR404208	QC0232-C	WSEA	86.37	True	Analysis_set	False
QC0239-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2012	ERR426103	QC0239-C	WSEA	79.14	True	Analysis_set	False
QC0242-C	1052-PF-TRAC-WHITE	Bago	Myanmar	18.312811	96.170654	2013	ERR426076	QC0242-C	WSEA	83.15	True	Analysis_set	False
QE0392-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR175514	QE0392-C	ESEA	90.1	True	Analysis_set	False
QE0393-Cx	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR388787	QE0393-Cx	ESEA	89.91	True	Analysis_set	False
QE0398-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR180076	QE0398-C	ESEA	89.6	True	Analysis_set	False
QE0399-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR175517	QE0399-C	ESEA	89.52	True	Analysis_set	False
QE0401-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR216494	QE0401-C	ESEA	90.32	True	Analysis_set	False
QE0405-Cx	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR404175	QE0405-Cx	ESEA	87.89	True	Analysis_set	False
QE0409-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR223050	QE0409-C	ESEA	90.5	True	Analysis_set	False
QE0414-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR216499	QE0414-C	ESEA	90.31	True	Analysis_set	False
QE0415-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR223053	QE0415-C	ESEA	90.44	True	Analysis_set	False
QE0418-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR223056	QE0418-C	ESEA	90.11	True	Analysis_set	False
QE0423-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR216631	QE0423-C	ESEA	88.02	True	Analysis_set	False
QE0429-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR223074	QE0429-C	ESEA	89.89	True	Analysis_set	False
QE0431-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR223076	QE0431-C	ESEA	90.12	True	Analysis_set	False
QE0432-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR216635	QE0432-C	ESEA	84.69	True	Analysis_set	False
QE0433-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR216636	QE0433-C	ESEA	88.68	True	Analysis_set	False
QE0436-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR223079	QE0436-C	ESEA	90.34	True	Analysis_set	False
QE0444-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2011	ERR216564	QE0444-C	ESEA	90.22	True	Analysis_set	False
QE0455-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR216573	QE0455-C	ESEA	90.23	True	Analysis_set	False
QE0456-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR216638	QE0456-C	ESEA	89.43	True	Analysis_set	False
QE0458-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR216639	QE0458-C	ESEA	80.24	True	Analysis_set	False
QE0460-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR221477	QE0460-C	ESEA	90.3	True	Analysis_set	False
QE0461-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR216501	QE0461-C	ESEA	90.29	True	Analysis_set	False
QE0463-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR221478	QE0463-C	ESEA	90.27	True	Analysis_set	False
QE0466-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR221481	QE0466-C	ESEA	90.33	True	Analysis_set	False
QE0468-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR221483	QE0468-C	ESEA	90.14	True	Analysis_set	False
QE0469-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR221484	QE0469-C	ESEA	90.32	True	Analysis_set	False
QE0470-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR216640	QE0470-C	ESEA	86.43	True	Analysis_set	False
QE0472-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR216641	QE0472-C	ESEA	87.22	True	Analysis_set	False
QE0474-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR216642	QE0474-C	ESEA	84.64	True	Analysis_set	False
QE0475-C	1052-PF-TRAC-WHITE	Attapeu	Laos	14.819445000000002	106.820705	2012	ERR221487	QE0475-C	ESEA	90.19	True	Analysis_set	False
QG0195-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426018	QG0195-C	CAF	76.3	True	Analysis_set	False
QG0205-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404240	QG0205-C	CAF	88.81	True	Analysis_set	False
QG0209-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404189	QG0209-C	CAF	86.54	True	Analysis_set	False
QG0216-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404187	QG0216-C	CAF	88.75	True	Analysis_set	False
QG0218-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426002	QG0218-C	CAF	89.09	True	Analysis_set	False
QG0236-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426086	QG0236-C	CAF	86.5	True	Analysis_set	False
QG0239-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426041	QG0239-C	CAF	82.88	True	Analysis_set	False
QG0246-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426019	QG0246-C	CAF	87.6	True	Analysis_set	False
QG0247-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426032	QG0247-C	CAF	84.38	True	Analysis_set	False
QG0249-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404217	QG0249-C	CAF	84.68	True	Analysis_set	False
QG0257-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426113	QG0257-C	CAF	86.17	True	Analysis_set	False
QG0258-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426073	QG0258-C	CAF	83.29	True	Analysis_set	False
QG0265-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404233	QG0265-C	CAF	87.93	True	Analysis_set	False
QG0270-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404207	QG0270-C	CAF	88.29	True	Analysis_set	False
QG0277-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404206	QG0277-C	CAF	88.67	True	Analysis_set	False
QG0287-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426061	QG0287-C	CAF	69.11	True	Analysis_set	False
QG0292-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426009	QG0292-C	CAF	67.41	True	Analysis_set	False
QG0296-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426143	QG0296-C	CAF	83.21	True	Analysis_set	False
QG0298-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404196	QG0298-C	CAF	73.77	True	Analysis_set	False
QG0299-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR404232	QG0299-C	CAF	89.68	True	Analysis_set	False
QG0300-C	1052-PF-TRAC-WHITE	Kinshasa	Congo DR	-4.36939	15.320977	2013	ERR426006	QG0300-C	CAF	84.65	True	Analysis_set	False
QJ0001-C	1052-PF-TRAC-WHITE	Ilorin	Nigeria	8.488374	4.552897	2011	ERR246574	QJ0001-C,QJ0001-Cx	WAF	89.74	True	Analysis_set	False
QJ0005-C	1052-PF-TRAC-WHITE	Ilorin	Nigeria	8.488374	4.552897	2012	ERR426048	QJ0005-C	WAF	68.44	True	Analysis_set	False
FP0008-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1081237	FP0008-C	WAF	82.16	True	Analysis_set	False
PA0008-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR018936	PA0008-C	WAF	89.37	True	Analysis_set	False
PA0134-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063600	PA0134-C	WAF	90.47	True	Analysis_set	False
PC0001-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012727,ERR012650,ERR012861,ERR012765	PC0001-C	EAF	69.37	True	Analysis_set	False
PD0003-C	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2005	ERR012701,ERR012758,ERR012822,ERR012743,ERR012657,ERR012659,ERR012802	PD0003-C	WSEA	80.73	True	Analysis_set	False
PE0002-CW	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR018913	PE0002-CW	EAF	89.44	True	Analysis_set	False
PF0004-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR021976	PF0004-C	WAF	80.61	True	Analysis_set	False
PH0001-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012387,ERR012322,ERR012272,ERR012710	PH0001-C	ESEA	81.55	True	Analysis_set	False
PJ0129-Cx	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2011		PJ0129-CW,PJ0129-Cx	OCE	87.98	True	Analysis_set	False
PK0002-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR211531	PK0002-C	WAF	57.97	True	Analysis_set	False
PL0002-01	1014-PF-SSA-SUTHERLAND	Mozambique returning traveller	Mozambique	-18.66569	35.52956	2009	ERR012698,ERR012642	PL0002-01	EAF	62.65	True	Analysis_set	True
PL0003-01W	1014-PF-SSA-SUTHERLAND	Uganda returning traveller	Uganda	1.37333	32.29028	2009	ERR012684,ERR012362	PL0003-01,PL0003-01W	EAF	88.06	True	Analysis_set	True
PM0001-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012350,ERR012360,ERR012305	PM0001-C	WAF	79.54	True	Analysis_set	False
PN0002-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2007	ERR012806,ERR012667,ERR012754,ERR012689	PN0002-C	OCE	76.86	True	Analysis_set	False
PP0002-C	1013-PF-PEGB-BRANCH	Iquitos, Loreto Province	Peru	-3.763541000000002	-73.267937	2011	ERR012671,ERR038339,ERR037220,ERR012834	PP0002-C	SAM	70.22	True	Analysis_set	False
PR0001-CW	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2008	ERR036596	PR0001-CW	SAS	89.62	True	Analysis_set	False
PT0001-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR042680	PT0001-CW	EAF	89.76	True	Analysis_set	False
PV0002-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2009	ERR018908,ERR018906	PV0002-C	ESEA	88.61	True	Analysis_set	False
PW0001-C	1023-PF-CO-ECHEVERRI-GARCIA	Guapi	Colombia	2.543	-77.8435	2011	ERR042228	PW0001-C	SAM	89.15	True	Analysis_set	False
QC0111-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126439	QC0111-C	WSEA	89.88	True	Analysis_set	False
QE0347-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126489	QE0347-C	ESEA	90.27	True	Analysis_set	False
QG0007-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404145	QG0007-C	CAF	90.5	True	Analysis_set	False
QJ0002-C	1052-PF-TRAC-WHITE	Ilorin	Nigeria	8.488374	4.552897	2012	ERR246575	QJ0002-C,QJ0002-Cx	WAF	86.93	True	Analysis_set	False
QM0005-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2012	ERR490351	QM0005-C	EAF	90.31	True	Analysis_set	False
QP0001-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562878	QP0001-C	WAF	89.49	True	Analysis_set	False
QQ0002-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636426	QQ0002-C	WAF	90.65	True	Analysis_set	False
QS0056-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1035493	QS0056-C	EAF	88.45	True	Analysis_set	False
QT0001-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924890	QT0001-C,QT0001-CW4,QT0001-CW5,QT0001-CW6	WAF	89.16	True	Analysis_set	False
QV0002-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912895	QV0002-C	WAF	89.98	True	Analysis_set	False
FP0009-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1081238	FP0009-C	WAF	88.85	True	Analysis_set	False
PA0012-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR021977	PA0012-C	WAF	88.55	True	Analysis_set	False
PA0136-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR211448	PA0136-C	WAF	90.18	True	Analysis_set	False
PC0003-02	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012359,ERR012498,ERR012257,ERR012334	PC0003-01,PC0003-02	EAF	75.05	True	Analysis_set	False
PD0004-03	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2004	ERR012852,ERR012658,ERR012732,ERR012662,ERR012810,ERR012785,ERR012703,ERR012803,ERR012648,ERR012784,ERR012782,ERR012674,ERR012729	PD0004-03	WSEA	80.12	True	Analysis_set	False
PE0009-CW	1007-PF-TZ-DUFFY	Morogoro	Tanzania	-6.82008	37.661018	2010	ERR171645	PE0009-C,PE0009-CW	EAF	90.09	True	Analysis_set	False
PF0006-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR199977	PF0006-C	WAF	81.39	True	Analysis_set	False
PH0002-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012857,ERR012289,ERR012319,ERR012255,ERR012484	PH0002-C	ESEA	74.48	True	Analysis_set	False
PJ0130-Cx	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2011		PJ0130-Cx,PJ0131-C	OCE	88.93	True	Analysis_set	False
PK0007-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012798	PK0007-C	WAF	65.87	True	Analysis_set	False
PZ0001-CW	1024-PF-UG-BOUSEMA	Apac	Uganda	1.873254	32.548756	2010	ERR063571	PZ0001-CW	EAF	90.11	True	Analysis_set	False
PM0002-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR012520,ERR012331,ERR012327	PM0002-C	WAF	56.06	True	Analysis_set	False
PN0003-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR012487,ERR012280,ERR012460	PN0003-C	OCE	71.32	True	Analysis_set	False
PP0004-C	1013-PF-PEGB-BRANCH	Iquitos, Loreto Province	Peru	-3.763541000000002	-73.267937	2011	ERR012297,ERR012313	PP0004-C	SAM	75.37	True	Analysis_set	False
PR0002-CW	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2008	ERR036597	PR0002-CW	SAS	89.48	True	Analysis_set	False
PT0003-CW	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR045657	PT0003-CW	EAF	90.12	True	Analysis_set	False
PV0004-C	1020-PF-VN-BONI	Binh Phuoc	Viet Nam	11.7184	106.832469	2009	ERR015350	PV0004-C	ESEA	89.84	True	Analysis_set	False
PW0002-C	1023-PF-CO-ECHEVERRI-GARCIA	Tumaco	Colombia	1.5813	-78.6155	2011	ERR039930	PW0002-C	SAM	89.11	True	Analysis_set	False
QC0112-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126487	QC0112-C	WSEA	90.16	True	Analysis_set	False
QE0348-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126479	QE0348-C	ESEA	90.14	True	Analysis_set	False
QG0008-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404147	QG0008-C	CAF	89.42	True	Analysis_set	False
QJ0003-C	1052-PF-TRAC-WHITE	Ilorin	Nigeria	8.488374	4.552897	2012	ERR246576	QJ0003-C,QJ0003-Cx	WAF	90.33	True	Analysis_set	False
QM0006-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Maevatanana	Madagascar	-16.949555	46.8305	2012	ERR490352	QM0006-C	EAF	90.1	True	Analysis_set	False
QP0002-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562854	QP0002-C	WAF	89.46	True	Analysis_set	False
QQ0003-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636430	QQ0003-C	WAF	90.58	True	Analysis_set	False
QS0104-C	1098-PF-ET-GOLASSA	West Arsi Zone	Ethiopia	7.194791	38.59759	2013	ERR1035536	QS0104-C	EAF	89.0	True	Analysis_set	False
QT0002-C	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924891	QT0002-C,QT0002-CW4,QT0002-CW5,QT0002-CW6	WAF	89.17	True	Analysis_set	False
QV0004-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912896	QV0004-C	WAF	89.92	True	Analysis_set	False
FP0015-C	1147-PF-MR-CONWAY	Kobeni	Mauritania	15.82083	-9.4145	2014	ERR1081239	FP0015-C	WAF	88.45	True	Analysis_set	False
PA0013-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR211480	PA0013-C	WAF	89.71	True	Analysis_set	False
PA0137-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055487	PA0137-C	WAF	89.72	True	Analysis_set	False
PC0004-01	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012380,ERR012226,ERR012509	PC0004-01,PC0004-02	EAF	80.03	True	Analysis_set	False
PD0004-C	1016-PF-TH-NOSTEN	Mae Sot	Thailand	16.771015	98.704491	2005	ERR012245,ERR012459,ERR012233,ERR012312	PD0004-C	WSEA	79.91	True	Analysis_set	False
PE0010-C	1007-PF-TZ-DUFFY	Muheza	Tanzania	-4.844681	38.962097	2010	ERR018914	PE0010-C	EAF	89.8	True	Analysis_set	False
PF0007-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR023681	PF0007-C	WAF	70.25	True	Analysis_set	False
PH0003-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012388,ERR012265,ERR012455,ERR012222,ERR012759	PH0003-C	ESEA	81.93	True	Analysis_set	False
PJ0133-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2011		PJ0133-C	OCE	58.78	True	Analysis_set	False
PK0009-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR216463	PK0009-C	WAF	90.81	True	Analysis_set	False
